transaction_id,posting_date_raw,posting_date,invoice_date_raw,invoice_date,fiscal_period,fiscal_year,fiscal_month,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,amount,amount_is_negative,tax_code,narrative,source_system,processing_timestamp,data_quality_score,anomaly_count
TXN003185,2026-01-18,2026-01-18,2026-01-10,2026-01-10,2026-01,2026,01,AUS01,5200,CC2000,Regus Australia,INV52689,PO9572,AUD,652.98,652.98,False,INPUT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003186,26/02/2025,2025-02-26,16/02/2025,2025-02-16,2025-02,2025,02,AUS01,5300,CC1000,Seek Limited,INV57882,PO9545,USD,23420.69,23420.69,False,GST-FREE,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003187,19/01/2026,2026-01-19,11/01/2026,2026-01-11,2026-01,2026,01,AUS01,5000,CC3100,Adobe,INV38519,PO9578,NZD,39115.13,39115.13,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003188,12/02/2026,2026-02-12,09/02/2026,2026-02-09,2026-02,2026,02,AUS01,5410,CC1200,SAP,INV58925,PO2040,AUD,43741.0,43741.0,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003189,07/10/2025,2025-10-07,29/09/2025,2025-09-29,2025-10,2025,10,AUS01,5800,CC1000,Workday,INV68173,PO6529,NZD,34537.29,34537.29,False,INPUT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003190,17-02-2026,2026-02-17,13-02-2026,2026-02-13,2026-02,2026,02,AUS01,5800,CC3200,Google,INV11035,PO6452,USD,44427.35,44427.35,False,EXPORT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003191,2025-12-06,2025-12-06,2025-12-03,2025-12-03,2025-12,2025,12,AUS01,5710,CC1200,ServiceNow Inc,INV69362,PO6959,GBP,36067.23,36067.23,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003192,26-07-2025,2025-07-26,21-07-2025,2025-07-21,2025-07,2025,07,AUS01,5900,CC2100,BCG,INV60259,,AUD,7218.1,7218.1,False,INPUT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003193,01/01/2026,2026-01-01,27/12/2025,2025-12-27,2026-01,2026,01,AUS01,5810,CC3100,Deloitte Touche,INV87081,PO7334,NZD,36019.19,36019.19,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003194,2026-01-17,2026-01-17,2026-01-09,2026-01-09,2026-01,2026,01,AUS01,5020,CC4000,Federal Express,INV84750,PO4316,AUD,41220.69,41220.69,False,EXPORT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003195,01/09/2026,2026-09-01,01/07/2026,2026-07-01,2026-01,2026,01,AUS01,5010,CC3100,SAP,INV59955,,USD,27774.24,27774.24,False,GST,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003196,24-01-2026,2026-01-24,23-01-2026,2026-01-23,2026-01,2026,01,AUS01,5300,CC1200,Hays,INV17501,,NZD,31579.33,31579.33,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003197,12-01-2026,2026-01-12,02-01-2026,2026-01-02,2026-01,2026,01,AUS01,5310,CC3100,Oracle,INV90412,PO3296,NZD,28232.05,28232.05,False,EXPORT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003198,2026-02-06,2026-02-06,2026-01-28,2026-01-28,2026-02,2026,02,AUS01,5510,CC4000,Federal Express,INV10475,PO5625,AUD,23685.29,23685.29,False,GST,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003199,07-02-2026,2026-02-07,06-02-2026,2026-02-06,2026-02,2026,02,AUS01,5210,CC3100,Robert Half International,INV83184,PO5689,AUD,22890.94,22890.94,False,INPUT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003200,07-01-2025,2025-01-07,04-01-2025,2025-01-04,2025-01,2025,01,AUS01,5810,CC1100,SAP,INV74983,PO4480,USD,19475.86,19475.86,False,EXPORT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003201,2025-05-25,2025-05-25,2025-05-15,2025-05-15,2025-05,2025,05,AUS01,5020,CC4000,MSFT,INV41547,,NZD,10558.78,10558.78,False,INPUT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003202,19-02-2026,2026-02-19,13-02-2026,2026-02-13,2026-02,2026,02,AUS01,5810,CC3100,Robert Half International,INV82894,PO1539,NZD,8028.29,8028.29,False,GST,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003203,28-01-2026,2026-01-28,23-01-2026,2026-01-23,2026-01,2026,01,AUS01,5420,CC1200,Google,INV60652,PO8221,USD,4805.38,4805.38,False,GST-FREE,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003204,01/01/2026,2026-01-01,31/12/2025,2025-12-31,2026-01,2026,01,AUS01,5110,CC2000,GCP,INV68690,PO1277,USD,3340.27,3340.27,False,GST,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003205,23/11/2025,2025-11-23,20/11/2025,2025-11-20,2025-11,2025,11,AUS01,5500,CC3000,Google,INV13168,PO1398,AUD,24034.5,24034.5,False,GST-FREE,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003206,12/13/2025,2025-12-13,12/10/2025,2025-10-12,2025-12,2025,12,AUS01,5920,CC3200,Adobe,INV11269,PO4690,GBP,4115.44,4115.44,False,GST,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003207,2025-07-01,2025-07-01,2025-06-23,2025-06-23,2025-07,2025,07,AUS01,5610,CC1200,McKinsey,INV30460,,AUD,10225.06,10225.06,False,GST-FREE,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003208,07-02-2026,2026-02-07,06-02-2026,2026-02-06,2026-02,2026,02,AUS01,5120,CC1000,Google,INV60877,PO2349,NZD,319.35,319.35,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003209,02-02-2026,2026-02-02,25-01-2026,2026-01-25,2026-02,2026,02,AUS01,5110,CC3200,Adobe,INV57770,,AUD,28511.31,28511.31,False,INPUT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003210,01-07-2025,2025-07-01,27-06-2025,2025-06-27,2025-07,2025,07,AUS01,5710,CC3000,ServiceNow Inc,INV13568,,USD,43230.54,43230.54,False,INPUT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003211,14/01/2026,2026-01-14,08/01/2026,2026-01-08,2026-01,2026,01,AUS01,5020,CC1000,EY Australia,INV73615,,NZD,17066.19,17066.19,False,GST,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003212,05/26/2025,2025-05-26,05/24/2025,2025-05-24,2025-05,2025,05,AUS01,5200,CC2000,Slack,INV36609,,AUD,26666.53,26666.53,False,EXPORT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003213,2026-02-10,2026-02-10,2026-02-02,2026-02-02,2026-02,2026,02,AUS01,5300,CC1100,SAP,INV64378,PO4874,NZD,25561.14,25561.14,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003214,08-08-2025,2025-08-08,04-08-2025,2025-08-04,2025-08,2025,08,AUS01,5700,CC4000,Regus Australia,INV89300,,GBP,12579.97,12579.97,False,GST-FREE,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003215,2025-11-01,2025-11-01,2025-10-31,2025-10-31,2025-11,2025,11,AUS01,5900,CC4000,EY Australia,INV73981,PO2515,AUD,17693.99,17693.99,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003216,17/01/2026,2026-01-17,15/01/2026,2026-01-15,2026-01,2026,01,AUS01,5220,CC3100,Regus Australia,INV39510,PO7064,AUD,43432.47,43432.47,False,GST,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003217,02/23/2026,2026-02-23,02/16/2026,2026-02-16,2026-02,2026,02,AUS01,5920,CC2100,Adobe,INV94620,PO1348,AUD,4485.86,4485.86,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003218,2025-07-06,2025-07-06,2025-07-04,2025-07-04,2025-07,2025,07,AUS01,5400,CC3000,GCP,INV87835,,AUD,18327.95,18327.95,False,GST,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003219,02-01-2026,2026-01-02,27-12-2025,2025-12-27,2026-01,2026,01,AUS01,5100,CC4100,Adobe,INV72018,PO1342,GBP,36682.5,36682.5,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003220,04-02-2026,2026-02-04,01-02-2026,2026-02-01,2026-02,2026,02,AUS01,5700,CC1200,Robert Half International,INV55321,PO9176,NZD,44623.02,44623.02,False,EXPORT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003221,2026-01-05,2026-01-05,2025-12-31,2025-12-31,2026-01,2026,01,AUS01,5920,CC4000,Hays,INV60260,PO6560,AUD,40050.51,40050.51,False,GST-FREE,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003222,16-07-2025,2025-07-16,11-07-2025,2025-07-11,2025-07,2025,07,AUS01,5020,CC2100,KPMG Australia,INV25072,PO8173,USD,32543.94,32543.94,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003223,2026-02-07,2026-02-07,2026-02-02,2026-02-02,2026-02,2026,02,AUS01,5320,CC4100,Regus Australia,INV16519,,NZD,788.12,788.12,False,GST,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003224,02/14/2026,2026-02-14,02/09/2026,2026-09-02,2026-02,2026,02,AUS01,5500,CC2000,McKinsey,INV27725,PO3277,GBP,41016.08,41016.08,False,INPUT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003225,07-02-2026,2026-02-07,05-02-2026,2026-02-05,2026-02,2026,02,AUS01,5010,CC4100,Amazon,INV94538,PO5327,USD,11822.08,11822.08,False,GST,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003226,2026-02-15,2026-02-15,2026-02-12,2026-02-12,2026-02,2026,02,AUS01,5910,CC2000,AusPost,INV74485,,AUD,19842.09,19842.09,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003227,06/01/2026,2026-01-06,31/12/2025,2025-12-31,2026-01,2026,01,AUS01,5120,CC3000,McKinsey,INV34668,,USD,29767.31,29767.31,False,GST,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003228,14/02/2026,2026-02-14,11/02/2026,2026-02-11,2026-02,2026,02,AUS01,5520,CC1000,WeWork Australia,INV58493,,NZD,41682.12,41682.12,False,EXPORT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003229,13/01/2026,2026-01-13,05/01/2026,2026-01-05,2026-01,2026,01,AUS01,5610,CC1000,WeWork Australia,INV68407,,NZD,24995.59,24995.59,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003230,25-02-2026,2026-02-25,15-02-2026,2026-02-15,2026-02,2026,02,AUS01,5620,CC1100,Amazon,INV95422,PO6799,USD,36080.74,36080.74,False,EXPORT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003231,2026-02-05,2026-02-05,2026-01-29,2026-01-29,2026-02,2026,02,AUS01,5300,CC3100,PWC,INV59286,,GBP,37668.64,37668.64,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003232,13/01/2026,2026-01-13,07/01/2026,2026-01-07,2026-01,2026,01,AUS01,5010,CC4000,Deloitte Touche,INV95035,PO6008,NZD,2702.8,2702.8,False,GST,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003233,19/01/2026,2026-01-19,13/01/2026,2026-01-13,2026-01,2026,01,AUS01,5420,CC1000,Adobe,INV78284,PO6487,GBP,5479.29,5479.29,False,GST-FREE,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003234,08/02/2026,2026-02-08,02/02/2026,2026-02-02,2026-02,2026,02,AUS01,5700,CC3000,Zoom,INV54216,PO2930,AUD,11150.56,11150.56,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003235,2026-01-28,2026-01-28,2026-01-22,2026-01-22,2026-01,2026,01,AUS01,5120,CC4000,Workday,INV35527,,AUD,38274.02,38274.02,False,INPUT,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003236,2025-06-08,2025-06-08,2025-05-30,2025-05-30,2025-06,2025,06,AUS01,5210,CC1000,ServiceNow Inc,INV93538,PO7583,NZD,933.37,933.37,False,EXPORT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003237,2026-01-23,2026-01-23,2026-01-13,2026-01-13,2026-01,2026,01,AUS01,5920,CC1100,Amazon,INV23310,PO1573,NZD,670.32,670.32,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003238,02/16/2026,2026-02-16,02/11/2026,2026-11-02,2026-02,2026,02,AUS01,5320,CC2100,Amazon,INV50554,,GBP,26640.28,26640.28,False,GST,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003239,16/09/2025,2025-09-16,07/09/2025,2025-09-07,2025-09,2025,09,AUS01,5620,CC2100,Accenture Pty,INV58845,PO7956,AUD,34749.65,34749.65,False,INPUT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003240,20-01-2026,2026-01-20,10-01-2026,2026-01-10,2026-01,2026,01,AUS01,5120,CC4100,Federal Express,INV31504,PO4578,USD,33185.1,33185.1,False,GST-FREE,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003241,08-02-2026,2026-02-08,07-02-2026,2026-02-07,2026-02,2026,02,AUS01,5200,CC4100,Google,INV52093,PO2789,AUD,14758.27,14758.27,False,EXPORT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003242,22/03/2025,2025-03-22,17/03/2025,2025-03-17,2025-03,2025,03,AUS01,5200,CC1000,Optus Pty,INV29701,PO9306,GBP,23374.52,23374.52,False,GST-FREE,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003243,2026-02-26,2026-02-26,2026-02-19,2026-02-19,2026-02,2026,02,AUS01,5010,CC3000,Google,INV30990,PO4048,AUD,21238.53,21238.53,False,GST,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003244,24/02/2026,2026-02-24,16/02/2026,2026-02-16,2026-02,2026,02,AUS01,5220,CC2000,LinkedIn Corp,INV38554,PO9610,USD,24081.66,24081.66,False,GST,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003245,2026-02-10,2026-02-10,2026-02-06,2026-02-06,2026-02,2026,02,AUS01,5320,CC3200,Atlassian Pty,INV64270,,GBP,33757.56,33757.56,False,GST-FREE,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003246,15-02-2026,2026-02-15,12-02-2026,2026-02-12,2026-02,2026,02,AUS01,5000,CC3200,Workday,INV40009,PO6112,NZD,20810.72,20810.72,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003247,02/27/2026,2026-02-27,02/21/2026,2026-02-21,2026-02,2026,02,AUS01,5900,CC3100,EY Australia,INV18416,PO7495,GBP,40631.82,40631.82,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003248,11/01/2026,2026-01-11,04/01/2026,2026-01-04,2026-01,2026,01,AUS01,5400,CC2000,Seek Limited,INV39306,PO1742,AUD,719.36,719.36,False,INPUT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003249,02/18/2026,2026-02-18,02/10/2026,2026-10-02,2026-02,2026,02,AUS01,5510,CC1100,DHL Express,INV78037,PO1773,NZD,40598.61,40598.61,False,GST,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003250,2025-10-17,2025-10-17,2025-10-14,2025-10-14,2025-10,2025,10,AUS01,5300,CC2100,DHL Express,INV66653,,USD,25053.02,25053.02,False,GST-FREE,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003251,23-02-2026,2026-02-23,22-02-2026,2026-02-22,2026-02,2026,02,AUS01,5900,CC4000,LinkedIn Corp,INV36426,,USD,34408.13,34408.13,False,EXPORT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003252,2026-01-23,2026-01-23,2026-01-14,2026-01-14,2026-01,2026,01,AUS01,5020,CC2000,Optus Pty,INV78170,PO1113,USD,34363.82,34363.82,False,GST-FREE,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003253,01/05/2025,2025-05-01,30/04/2025,2025-04-30,2025-05,2025,05,AUS01,5810,CC4000,ServiceNow Inc,INV62670,,NZD,25589.11,25589.11,False,GST,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003254,19/04/2025,2025-04-19,11/04/2025,2025-04-11,2025-04,2025,04,AUS01,5200,CC4000,AusPost,INV72267,PO3643,AUD,9235.57,9235.57,False,GST-FREE,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003255,2026-01-04,2026-01-04,2025-12-29,2025-12-29,2026-01,2026,01,AUS01,5320,CC2000,Oracle,INV14479,PO2447,NZD,31008.04,31008.04,False,GST-FREE,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003256,2025-09-16,2025-09-16,2025-09-09,2025-09-09,2025-09,2025,09,AUS01,5010,CC2000,Accenture Pty,INV78302,PO1218,NZD,3362.89,3362.89,False,EXPORT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003257,05/16/2025,2025-05-16,05/06/2025,2025-06-05,2025-05,2025,05,AUS01,5000,CC3200,Adobe,INV79566,PO1062,GBP,41109.58,41109.58,False,INPUT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003258,2025-10-08,2025-10-08,2025-10-01,2025-10-01,2025-10,2025,10,AUS01,5500,CC4000,Salesforce,INV68226,PO4627,USD,23945.75,23945.75,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003259,11/03/2025,2025-03-11,10/03/2025,2025-03-10,2025-03,2025,03,AUS01,5810,CC4000,Zoom,INV45899,PO6707,USD,35442.91,35442.91,False,GST,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003260,11/01/2026,2026-01-11,04/01/2026,2026-01-04,2026-01,2026,01,AUS01,5600,CC4000,Zoom,INV15601,PO5923,USD,42594.35,42594.35,False,GST-FREE,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003261,2025-06-04,2025-06-04,2025-05-29,2025-05-29,2025-06,2025,06,AUS01,5410,CC1200,ServiceNow Inc,INV75312,PO2057,AUD,36810.16,36810.16,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003262,13-06-2025,2025-06-13,12-06-2025,2025-06-12,2025-06,2025,06,AUS01,5020,CC2100,Salesforce,INV43465,,USD,25305.05,25305.05,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003263,02/01/2026,2026-01-02,26/12/2025,2025-12-26,2026-01,2026,01,AUS01,5110,CC2100,Optus Pty,INV34355,,NZD,22720.21,22720.21,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003264,21-10-2025,2025-10-21,19-10-2025,2025-10-19,2025-10,2025,10,AUS01,5500,CC2000,Slack,INV13320,PO4084,GBP,20717.72,20717.72,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003265,2026-02-21,2026-02-21,2026-02-17,2026-02-17,2026-02,2026,02,AUS01,5410,CC4000,MSFT,INV48243,,GBP,16252.05,16252.05,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003266,08/18/2025,2025-08-18,08/14/2025,2025-08-14,2025-08,2025,08,AUS01,5410,CC3100,Accenture Pty,INV64589,PO9309,USD,21455.67,21455.67,False,INPUT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003267,08/08/2025,2025-08-08,07/31/2025,2025-07-31,2025-08,2025,08,AUS01,5420,CC3200,Hays,INV54459,PO7782,NZD,25372.35,25372.35,False,INPUT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003268,22/02/2026,2026-02-22,14/02/2026,2026-02-14,2026-02,2026,02,AUS01,5300,CC2100,Adobe,INV14919,,USD,34160.39,34160.39,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003269,2026-02-11,2026-02-11,2026-02-08,2026-02-08,2026-02,2026,02,AUS01,5320,CC3100,Hays,INV77768,,AUD,7077.72,7077.72,False,EXPORT,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003270,2026-02-18,2026-02-18,2026-02-11,2026-02-11,2026-02,2026,02,AUS01,5810,CC1100,AWS,INV37305,PO5780,USD,19773.31,19773.31,False,EXPORT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003271,2025-05-27,2025-05-27,2025-05-22,2025-05-22,2025-05,2025,05,AUS01,5200,CC3200,Deloitte Touche,INV90077,PO9993,AUD,28168.61,28168.61,False,EXPORT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003272,24-03-2025,2025-03-24,18-03-2025,2025-03-18,2025-03,2025,03,AUS01,5310,CC1100,AWS,INV90572,PO8577,GBP,34973.78,34973.78,False,GST,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003273,28/06/2025,2025-06-28,18/06/2025,2025-06-18,2025-06,2025,06,AUS01,5900,CC2000,Google,INV14230,,USD,5842.94,5842.94,False,INPUT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003274,02/19/2026,2026-02-19,02/16/2026,2026-02-16,2026-02,2026,02,AUS01,5320,CC1000,Salesforce,INV57826,PO5936,GBP,16869.26,16869.26,False,INPUT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003275,07/02/2026,2026-02-07,29/01/2026,2026-01-29,2026-02,2026,02,AUS01,5020,CC1000,Hays,INV17775,PO6527,AUD,35311.31,35311.31,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003276,02/07/2026,2026-07-02,02/05/2026,2026-05-02,2026-02,2026,02,AUS01,5010,CC4100,DHL Express,INV59745,PO7685,AUD,35068.63,35068.63,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003277,2025-06-07,2025-06-07,2025-05-30,2025-05-30,2025-06,2025,06,AUS01,5400,CC3100,Amazon,INV59362,PO2497,USD,13268.4,13268.4,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003278,10/01/2026,2026-01-10,06/01/2026,2026-01-06,2026-01,2026,01,AUS01,5810,CC3100,Optus Pty,INV44453,PO1273,NZD,20671.87,20671.87,False,INPUT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003279,11/07/2025,2025-07-11,11/04/2025,2025-04-11,2025-11,2025,11,AUS01,5410,CC1000,Regus Australia,INV92529,PO8130,USD,10672.47,10672.47,False,GST-FREE,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003280,2025-04-13,2025-04-13,2025-04-04,2025-04-04,2025-04,2025,04,AUS01,5710,CC1100,Robert Half International,INV47807,,GBP,34125.15,34125.15,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003281,14/02/2026,2026-02-14,09/02/2026,2026-02-09,2026-02,2026,02,AUS01,5510,CC3200,Deloitte Touche,INV25851,PO4950,NZD,4827.88,4827.88,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003282,02/02/2026,2026-02-02,30/01/2026,2026-01-30,2026-02,2026,02,AUS01,5620,CC4100,Workday,INV48575,,AUD,27069.66,27069.66,False,INPUT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003283,03/02/2026,2026-02-03,29/01/2026,2026-01-29,2026-02,2026,02,AUS01,5920,CC3000,BCG,INV15363,PO6613,GBP,27338.98,27338.98,False,GST,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003284,26-02-2026,2026-02-26,23-02-2026,2026-02-23,2026-02,2026,02,AUS01,5210,CC1000,Federal Express,INV68555,PO4245,USD,42357.65,42357.65,False,INPUT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003285,08/21/2025,2025-08-21,08/19/2025,2025-08-19,2025-08,2025,08,AUS01,5900,CC1000,KPMG Australia,INV69694,PO7220,AUD,10702.83,10702.83,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003286,12/02/2025,2025-02-12,09/02/2025,2025-02-09,2025-02,2025,02,AUS01,5800,CC1200,PWC,INV20428,PO8727,GBP,21626.86,21626.86,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003287,25-02-2026,2026-02-25,15-02-2026,2026-02-15,2026-02,2026,02,AUS01,5100,CC1200,Amazon,INV31395,PO5551,NZD,15118.28,15118.28,False,GST,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003288,18/01/2026,2026-01-18,11/01/2026,2026-01-11,2026-01,2026,01,AUS01,5910,CC4100,Optus Pty,INV40873,PO7338,GBP,25756.93,25756.93,False,GST,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003289,25-01-2026,2026-01-25,16-01-2026,2026-01-16,2026-01,2026,01,AUS01,5610,CC4100,DHL Express,INV77923,PO2289,AUD,23419.36,23419.36,False,EXPORT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003290,18/02/2026,2026-02-18,12/02/2026,2026-02-12,2026-02,2026,02,AUS01,5600,CC1000,KPMG Australia,INV44132,PO4051,AUD,30946.24,30946.24,False,INPUT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
