transaction_id,anomaly_type,severity,description,column,posting_date,fiscal_period,amount,vendor,original_value,currency,period
TXN001049,EX004,MEDIUM,Rule 4,,,,84677.13005,,,,
TXN001053,EX004,MEDIUM,Rule 4,,,,64006.09866,,,,
TXN001073,EX004,MEDIUM,Rule 4,,,,54105.946679999994,,,,
TXN001075,EX004,MEDIUM,Rule 4,,,,84494.5917,,,,
TXN001079,EX004,MEDIUM,Rule 4,,,,53847.4643,,,,
TXN001084,EX004,MEDIUM,Rule 4,,,,59939.4837,,,,
TXN001087,EX004,MEDIUM,Rule 4,,,,66263.61065,,,,
TXN001090,EX004,MEDIUM,Rule 4,,,,52490.149249999995,,,,
TXN001105,EX004,MEDIUM,Rule 4,,,,78487.5728,,,,
TXN001107,EX004,MEDIUM,Rule 4,,,,51854.986950000006,,,,
TXN001113,EX004,MEDIUM,Rule 4,,,,72232.16548,,,,
TXN001116,EX004,MEDIUM,Rule 4,,,,82050.4898,,,,
TXN001138,EX004,MEDIUM,Rule 4,,,,77080.31285,,,,
TXN001140,EX004,MEDIUM,Rule 4,,,,84931.0602,,,,
TXN001144,EX004,MEDIUM,Rule 4,,,,50574.49958999999,,,,
TXN001147,EX004,MEDIUM,Rule 4,,,,64822.33624999999,,,,
TXN001148,EX004,MEDIUM,Rule 4,,,,79380.91035,,,,
TXN001149,EX004,MEDIUM,Rule 4,,,,56275.824499999995,,,,
TXN001151,EX004,MEDIUM,Rule 4,,,,60562.71347999999,,,,
TXN001155,EX004,MEDIUM,Rule 4,,,,50817.49548,,,,
TXN001162,EX004,MEDIUM,Rule 4,,,,73254.57896,,,,
TXN001175,EX004,MEDIUM,Rule 4,,,,63115.861249999994,,,,
TXN001178,EX004,MEDIUM,Rule 4,,,,64996.24724999999,,,,
TXN001180,EX004,MEDIUM,Rule 4,,,,55519.07049,,,,
TXN001182,EX004,MEDIUM,Rule 4,,,,61975.081589999994,,,,
TXN001183,EX004,MEDIUM,Rule 4,,,,78489.91335999999,,,,
TXN001186,EX004,MEDIUM,Rule 4,,,,81693.32071999999,,,,
TXN001204,EX004,MEDIUM,Rule 4,,,,65466.89548000001,,,,
TXN001216,EX004,MEDIUM,Rule 4,,,,79549.87773000001,,,,
TXN001229,EX004,MEDIUM,Rule 4,,,,52560.92987,,,,
TXN001231,EX004,MEDIUM,Rule 4,,,,64666.984079999995,,,,
TXN001235,EX004,MEDIUM,Rule 4,,,,62034.34864,,,,
TXN001245,EX004,MEDIUM,Rule 4,,,,66427.33165,,,,
TXN001253,EX004,MEDIUM,Rule 4,,,,85990.79527,,,,
TXN001254,EX004,MEDIUM,Rule 4,,,,51704.540669999995,,,,
TXN001265,EX004,MEDIUM,Rule 4,,,,57729.20459,,,,
TXN001266,EX004,MEDIUM,Rule 4,,,,50175.87655,,,,
TXN001281,EX004,MEDIUM,Rule 4,,,,53849.628,,,,
TXN001282,EX004,MEDIUM,Rule 4,,,,50460.34375,,,,
TXN001290,EX004,MEDIUM,Rule 4,,,,65960.45016,,,,
TXN001295,EX004,MEDIUM,Rule 4,,,,81065.1698,,,,
TXN001301,EX004,MEDIUM,Rule 4,,,,87312.29866,,,,
TXN001303,EX004,MEDIUM,Rule 4,,,,57190.24236,,,,
TXN001306,EX004,MEDIUM,Rule 4,,,,75845.28231,,,,
TXN001311,EX004,MEDIUM,Rule 4,,,,55963.95938,,,,
TXN001315,EX004,MEDIUM,Rule 4,,,,52898.54425,,,,
TXN001318,EX004,MEDIUM,Rule 4,,,,55203.58349999999,,,,
TXN001327,EX004,MEDIUM,Rule 4,,,,56637.18924000001,,,,
TXN001328,EX004,MEDIUM,Rule 4,,,,76689.3446,,,,
TXN001332,EX004,MEDIUM,Rule 4,,,,69780.19284,,,,
TXN001341,EX004,MEDIUM,Rule 4,,,,56787.92136000001,,,,
TXN001343,EX004,MEDIUM,Rule 4,,,,60895.8649,,,,
TXN001345,EX004,MEDIUM,Rule 4,,,,51884.48790000001,,,,
TXN001347,EX004,MEDIUM,Rule 4,,,,56941.91754999999,,,,
TXN001354,EX004,MEDIUM,Rule 4,,,,51643.28774,,,,
TXN001359,EX004,MEDIUM,Rule 4,,,,54898.26117,,,,
TXN001361,EX004,MEDIUM,Rule 4,,,,84158.23395000001,,,,
TXN001362,EX004,MEDIUM,Rule 4,,,,87691.3295,,,,
TXN001370,EX004,MEDIUM,Rule 4,,,,50195.83396,,,,
TXN001372,EX004,MEDIUM,Rule 4,,,,66650.48073,,,,
TXN001378,EX004,MEDIUM,Rule 4,,,,61217.28883,,,,
TXN001383,EX004,MEDIUM,Rule 4,,,,73273.96063,,,,
TXN001396,EX004,MEDIUM,Rule 4,,,,65409.182830000005,,,,
TXN001397,EX004,MEDIUM,Rule 4,,,,88062.78859000001,,,,
TXN001402,EX004,MEDIUM,Rule 4,,,,63191.74524999999,,,,
TXN001410,EX004,MEDIUM,Rule 4,,,,63162.6645,,,,
TXN001411,EX004,MEDIUM,Rule 4,,,,64742.0112,,,,
TXN001412,EX004,MEDIUM,Rule 4,,,,82096.40214,,,,
TXN001415,EX004,MEDIUM,Rule 4,,,,77130.027,,,,
TXN001423,EX004,MEDIUM,Rule 4,,,,67077.12525000001,,,,
TXN001426,EX004,MEDIUM,Rule 4,,,,53589.43892999999,,,,
TXN001431,EX004,MEDIUM,Rule 4,,,,70493.44865,,,,
TXN001442,EX004,MEDIUM,Rule 4,,,,61001.769,,,,
TXN001449,EX004,MEDIUM,Rule 4,,,,74702.17066999999,,,,
TXN001450,EX004,MEDIUM,Rule 4,,,,64155.3973,,,,
TXN001456,EX004,MEDIUM,Rule 4,,,,58623.42347999999,,,,
TXN001457,EX004,MEDIUM,Rule 4,,,,66577.1731,,,,
TXN001464,EX004,MEDIUM,Rule 4,,,,55586.982,,,,
TXN001465,EX004,MEDIUM,Rule 4,,,,58602.6314,,,,
TXN001467,EX004,MEDIUM,Rule 4,,,,68670.157,,,,
TXN001475,EX004,MEDIUM,Rule 4,,,,50611.376639999995,,,,
TXN001476,EX004,MEDIUM,Rule 4,,,,59856.671800000004,,,,
TXN001480,EX004,MEDIUM,Rule 4,,,,52049.76483,,,,
TXN001481,EX004,MEDIUM,Rule 4,,,,54517.04561999999,,,,
TXN001482,EX004,MEDIUM,Rule 4,,,,57085.69099999999,,,,
TXN001485,EX004,MEDIUM,Rule 4,,,,84910.67435,,,,
TXN001486,EX004,MEDIUM,Rule 4,,,,85922.43726,,,,
TXN001490,EX004,MEDIUM,Rule 4,,,,54355.17728,,,,
TXN001493,EX004,MEDIUM,Rule 4,,,,50458.00260000001,,,,
TXN001504,EX004,MEDIUM,Rule 4,,,,66155.636,,,,
TXN001507,EX004,MEDIUM,Rule 4,,,,64629.27958,,,,
TXN001524,EX004,MEDIUM,Rule 4,,,,72869.6778,,,,
TXN001532,EX004,MEDIUM,Rule 4,,,,58553.183249999995,,,,
TXN001535,EX004,MEDIUM,Rule 4,,,,87120.98215,,,,
TXN001542,EX004,MEDIUM,Rule 4,,,,66180.7328,,,,
TXN001543,EX004,MEDIUM,Rule 4,,,,55485.5979,,,,
TXN001544,EX004,MEDIUM,Rule 4,,,,66680.4115,,,,
TXN001548,EX004,MEDIUM,Rule 4,,,,52683.24475,,,,
TXN001571,EX004,MEDIUM,Rule 4,,,,84852.14165,,,,
TXN001578,EX004,MEDIUM,Rule 4,,,,58116.18725,,,,
TXN001579,EX004,MEDIUM,Rule 4,,,,61632.45333,,,,
TXN001602,EX004,MEDIUM,Rule 4,,,,52598.895670000005,,,,
TXN001617,EX004,MEDIUM,Rule 4,,,,65850.82675,,,,
TXN001630,EX004,MEDIUM,Rule 4,,,,68032.5855,,,,
TXN001635,EX004,MEDIUM,Rule 4,,,,71445.51019,,,,
TXN001639,EX004,MEDIUM,Rule 4,,,,61248.794579999994,,,,
TXN001642,EX004,MEDIUM,Rule 4,,,,66238.95083,,,,
TXN001647,EX004,MEDIUM,Rule 4,,,,51954.28140000001,,,,
TXN001653,EX004,MEDIUM,Rule 4,,,,77057.30538,,,,
TXN001658,EX004,MEDIUM,Rule 4,,,,50338.55725,,,,
TXN001662,EX004,MEDIUM,Rule 4,,,,67330.52629000001,,,,
TXN001663,EX004,MEDIUM,Rule 4,,,,68905.4608,,,,
TXN001664,EX004,MEDIUM,Rule 4,,,,63368.587999999996,,,,
TXN001669,EX004,MEDIUM,Rule 4,,,,60925.10873,,,,
TXN001670,EX004,MEDIUM,Rule 4,,,,64442.684550000005,,,,
TXN001683,EX004,MEDIUM,Rule 4,,,,74864.95026,,,,
TXN001687,EX004,MEDIUM,Rule 4,,,,68601.20796,,,,
TXN001715,EX004,MEDIUM,Rule 4,,,,53285.92009,,,,
TXN001716,EX004,MEDIUM,Rule 4,,,,57860.65644,,,,
TXN001717,EX004,MEDIUM,Rule 4,,,,50947.594580000004,,,,
TXN001723,EX004,MEDIUM,Rule 4,,,,72137.40754,,,,
TXN001732,EX004,MEDIUM,Rule 4,,,,50801.27275,,,,
TXN001736,EX004,MEDIUM,Rule 4,,,,67256.63100000001,,,,
TXN001737,EX004,MEDIUM,Rule 4,,,,60632.94774999999,,,,
TXN001738,EX004,MEDIUM,Rule 4,,,,68224.86353999999,,,,
TXN001745,EX004,MEDIUM,Rule 4,,,,74075.75733000001,,,,
TXN001747,EX004,MEDIUM,Rule 4,,,,72828.61994,,,,
TXN001750,EX004,MEDIUM,Rule 4,,,,79632.20221999999,,,,
TXN001752,EX004,MEDIUM,Rule 4,,,,52100.40146,,,,
TXN001759,EX004,MEDIUM,Rule 4,,,,53654.015759999995,,,,
TXN001768,EX004,MEDIUM,Rule 4,,,,52711.5702,,,,
TXN001771,EX004,MEDIUM,Rule 4,,,,52897.858,,,,
TXN001775,EX004,MEDIUM,Rule 4,,,,60552.7034,,,,
TXN001784,EX004,MEDIUM,Rule 4,,,,73545.20365,,,,
TXN001786,EX004,MEDIUM,Rule 4,,,,55778.6135,,,,
TXN001789,EX004,MEDIUM,Rule 4,,,,57718.85305,,,,
TXN001790,EX004,MEDIUM,Rule 4,,,,55494.92325000001,,,,
TXN001796,EX004,MEDIUM,Rule 4,,,,65932.83653999999,,,,
TXN001797,EX004,MEDIUM,Rule 4,,,,54489.71322,,,,
TXN001811,EX004,MEDIUM,Rule 4,,,,53380.0729,,,,
TXN001815,EX004,MEDIUM,Rule 4,,,,53294.95275,,,,
TXN001826,EX004,MEDIUM,Rule 4,,,,66105.01375,,,,
TXN001831,EX004,MEDIUM,Rule 4,,,,52128.70649999999,,,,
TXN001832,EX004,MEDIUM,Rule 4,,,,60141.117600000005,,,,
TXN001844,EX004,MEDIUM,Rule 4,,,,76552.3472,,,,
TXN001846,EX004,MEDIUM,Rule 4,,,,53355.73158,,,,
TXN001849,EX004,MEDIUM,Rule 4,,,,60819.018000000004,,,,
TXN001860,EX004,MEDIUM,Rule 4,,,,67792.2718,,,,
TXN001864,EX004,MEDIUM,Rule 4,,,,64144.26024999999,,,,
TXN001867,EX004,MEDIUM,Rule 4,,,,64155.372070000005,,,,
TXN001871,EX004,MEDIUM,Rule 4,,,,51956.31242999999,,,,
TXN001876,EX004,MEDIUM,Rule 4,,,,59761.02656,,,,
TXN001878,EX004,MEDIUM,Rule 4,,,,71549.93223,,,,
TXN001886,EX004,MEDIUM,Rule 4,,,,58913.8077,,,,
TXN001896,EX004,MEDIUM,Rule 4,,,,65662.16237,,,,
TXN001897,EX004,MEDIUM,Rule 4,,,,65619.91259,,,,
TXN001939,EX004,MEDIUM,Rule 4,,,,75658.57893,,,,
TXN001940,EX004,MEDIUM,Rule 4,,,,84632.732,,,,
TXN001942,EX004,MEDIUM,Rule 4,,,,65550.717,,,,
TXN001944,EX004,MEDIUM,Rule 4,,,,71094.24826000001,,,,
TXN001953,EX004,MEDIUM,Rule 4,,,,55244.97025,,,,
TXN001954,EX004,MEDIUM,Rule 4,,,,70730.5376,,,,
TXN001955,EX004,MEDIUM,Rule 4,,,,65760.92688,,,,
TXN001956,EX004,MEDIUM,Rule 4,,,,57943.98483,,,,
TXN001966,EX004,MEDIUM,Rule 4,,,,69069.70035,,,,
TXN001968,EX004,MEDIUM,Rule 4,,,,87401.81354999999,,,,
TXN001969,EX004,MEDIUM,Rule 4,,,,64153.8724,,,,
TXN001972,EX004,MEDIUM,Rule 4,,,,50547.18578,,,,
TXN001996,EX004,MEDIUM,Rule 4,,,,52139.67655,,,,
TXN002005,EX004,MEDIUM,Rule 4,,,,51845.29953,,,,
TXN002006,EX004,MEDIUM,Rule 4,,,,74209.57699,,,,
TXN002015,EX004,MEDIUM,Rule 4,,,,84463.95685,,,,
TXN002017,EX004,MEDIUM,Rule 4,,,,69394.2415,,,,
TXN002018,EX004,MEDIUM,Rule 4,,,,64151.11585000001,,,,
TXN002021,EX004,MEDIUM,Rule 4,,,,83618.02835000001,,,,
TXN002022,EX004,MEDIUM,Rule 4,,,,50577.29236,,,,
TXN002026,EX004,MEDIUM,Rule 4,,,,62500.750179999995,,,,
TXN002030,EX004,MEDIUM,Rule 4,,,,67389.1059,,,,
TXN002035,EX004,MEDIUM,Rule 4,,,,85068.20825000001,,,,
TXN002039,EX004,MEDIUM,Rule 4,,,,78588.77466,,,,
TXN002040,EX004,MEDIUM,Rule 4,,,,78521.08761,,,,
TXN002049,EX004,MEDIUM,Rule 4,,,,68557.05647,,,,
TXN002050,EX004,MEDIUM,Rule 4,,,,65531.632320000004,,,,
TXN002055,EX004,MEDIUM,Rule 4,,,,59801.279950000004,,,,
TXN002064,EX004,MEDIUM,Rule 4,,,,64622.04447,,,,
TXN002069,EX004,MEDIUM,Rule 4,,,,73053.669,,,,
TXN002072,EX004,MEDIUM,Rule 4,,,,55161.8108,,,,
TXN002074,EX004,MEDIUM,Rule 4,,,,59510.97696,,,,
TXN002076,EX004,MEDIUM,Rule 4,,,,53578.49159,,,,
TXN002087,EX004,MEDIUM,Rule 4,,,,70934.28308000001,,,,
TXN002088,EX004,MEDIUM,Rule 4,,,,67117.8591,,,,
TXN002091,EX004,MEDIUM,Rule 4,,,,62681.640199999994,,,,
TXN002098,EX004,MEDIUM,Rule 4,,,,86447.32423,,,,
TXN002115,EX004,MEDIUM,Rule 4,,,,85173.00787999999,,,,
TXN002118,EX004,MEDIUM,Rule 4,,,,79213.719,,,,
TXN002123,EX004,MEDIUM,Rule 4,,,,73120.11132,,,,
TXN002124,EX004,MEDIUM,Rule 4,,,,71578.52748,,,,
TXN002137,EX004,MEDIUM,Rule 4,,,,64779.177599999995,,,,
TXN002138,EX004,MEDIUM,Rule 4,,,,56723.331880000005,,,,
TXN002147,EX004,MEDIUM,Rule 4,,,,83592.49807999999,,,,
TXN002151,EX004,MEDIUM,Rule 4,,,,69628.29741,,,,
TXN002153,EX004,MEDIUM,Rule 4,,,,72864.51132,,,,
TXN002169,EX004,MEDIUM,Rule 4,,,,86893.40281,,,,
TXN002188,EX004,MEDIUM,Rule 4,,,,78607.89535,,,,
TXN002189,EX004,MEDIUM,Rule 4,,,,56166.50485,,,,
TXN002199,EX004,MEDIUM,Rule 4,,,,53138.094430000005,,,,
TXN002206,EX004,MEDIUM,Rule 4,,,,60930.52705,,,,
TXN002216,EX004,MEDIUM,Rule 4,,,,59127.65075,,,,
TXN002223,EX004,MEDIUM,Rule 4,,,,83248.0208,,,,
TXN002230,EX004,MEDIUM,Rule 4,,,,79820.03030000001,,,,
TXN002240,EX004,MEDIUM,Rule 4,,,,58051.919610000004,,,,
TXN002246,EX004,MEDIUM,Rule 4,,,,58642.981550000004,,,,
TXN002272,EX004,MEDIUM,Rule 4,,,,57850.11175,,,,
TXN002273,EX004,MEDIUM,Rule 4,,,,58791.1119,,,,
TXN002274,EX004,MEDIUM,Rule 4,,,,67036.7222,,,,
TXN002277,EX004,MEDIUM,Rule 4,,,,67620.12650000001,,,,
TXN002288,EX004,MEDIUM,Rule 4,,,,62773.88583,,,,
TXN002293,EX004,MEDIUM,Rule 4,,,,62209.49136,,,,
TXN002297,EX004,MEDIUM,Rule 4,,,,75778.93443,,,,
TXN002302,EX004,MEDIUM,Rule 4,,,,79873.0499,,,,
TXN002304,EX004,MEDIUM,Rule 4,,,,66042.03388999999,,,,
TXN002312,EX004,MEDIUM,Rule 4,,,,76810.01012,,,,
TXN002314,EX004,MEDIUM,Rule 4,,,,59220.17508,,,,
TXN002324,EX004,MEDIUM,Rule 4,,,,54370.62675,,,,
TXN002336,EX004,MEDIUM,Rule 4,,,,52470.0105,,,,
TXN002343,EX004,MEDIUM,Rule 4,,,,58683.56735,,,,
TXN002348,EX004,MEDIUM,Rule 4,,,,75860.7643,,,,
TXN002350,EX004,MEDIUM,Rule 4,,,,54588.597140000005,,,,
TXN002357,EX004,MEDIUM,Rule 4,,,,76016.71465000001,,,,
TXN002368,EX004,MEDIUM,Rule 4,,,,54373.1735,,,,
TXN002373,EX004,MEDIUM,Rule 4,,,,59475.8235,,,,
TXN002377,EX004,MEDIUM,Rule 4,,,,51996.1403,,,,
TXN002379,EX004,MEDIUM,Rule 4,,,,63896.19140999999,,,,
TXN002381,EX004,MEDIUM,Rule 4,,,,63055.18977,,,,
TXN002384,EX004,MEDIUM,Rule 4,,,,52523.94885,,,,
TXN002385,EX004,MEDIUM,Rule 4,,,,78960.70331000001,,,,
TXN002389,EX004,MEDIUM,Rule 4,,,,87371.06737,,,,
TXN002406,EX004,MEDIUM,Rule 4,,,,66441.76425,,,,
TXN002410,EX004,MEDIUM,Rule 4,,,,62634.01166,,,,
TXN002416,EX004,MEDIUM,Rule 4,,,,54920.2215,,,,
TXN002422,EX004,MEDIUM,Rule 4,,,,59085.83525,,,,
TXN002426,EX004,MEDIUM,Rule 4,,,,81832.97263999999,,,,
TXN002436,EX004,MEDIUM,Rule 4,,,,72573.85740000001,,,,
TXN002440,EX004,MEDIUM,Rule 4,,,,50259.60164999999,,,,
TXN002451,EX004,MEDIUM,Rule 4,,,,85998.36886,,,,
TXN002454,EX004,MEDIUM,Rule 4,,,,52305.10481,,,,
TXN002459,EX004,MEDIUM,Rule 4,,,,50939.92965,,,,
TXN002470,EX004,MEDIUM,Rule 4,,,,64784.288219999995,,,,
TXN002471,EX004,MEDIUM,Rule 4,,,,70261.14839,,,,
TXN002472,EX004,MEDIUM,Rule 4,,,,62372.2027,,,,
TXN002473,EX004,MEDIUM,Rule 4,,,,54663.5034,,,,
TXN002476,EX004,MEDIUM,Rule 4,,,,57144.165160000004,,,,
TXN002477,EX004,MEDIUM,Rule 4,,,,68142.66172,,,,
TXN002485,EX004,MEDIUM,Rule 4,,,,76421.04775000001,,,,
TXN002487,EX004,MEDIUM,Rule 4,,,,51810.295040000005,,,,
TXN002491,EX004,MEDIUM,Rule 4,,,,56508.62985,,,,
TXN002499,EX004,MEDIUM,Rule 4,,,,68633.5556,,,,
TXN002504,EX004,MEDIUM,Rule 4,,,,66997.82742,,,,
TXN002507,EX004,MEDIUM,Rule 4,,,,52882.965379999994,,,,
TXN002520,EX004,MEDIUM,Rule 4,,,,56749.30583999999,,,,
TXN002524,EX004,MEDIUM,Rule 4,,,,65905.4065,,,,
TXN002528,EX004,MEDIUM,Rule 4,,,,51473.96549999999,,,,
TXN002531,EX004,MEDIUM,Rule 4,,,,58354.56725,,,,
TXN002532,EX004,MEDIUM,Rule 4,,,,80663.82336,,,,
TXN002535,EX004,MEDIUM,Rule 4,,,,69801.06357,,,,
TXN002545,EX004,MEDIUM,Rule 4,,,,65612.12073,,,,
TXN002549,EX004,MEDIUM,Rule 4,,,,63851.657699999996,,,,
TXN002555,EX004,MEDIUM,Rule 4,,,,66153.14275,,,,
TXN002558,EX004,MEDIUM,Rule 4,,,,57547.41910000001,,,,
TXN002561,EX004,MEDIUM,Rule 4,,,,87347.3681,,,,
TXN002562,EX004,MEDIUM,Rule 4,,,,62395.98993,,,,
TXN002568,EX004,MEDIUM,Rule 4,,,,81090.38899,,,,
TXN002574,EX004,MEDIUM,Rule 4,,,,56428.452600000004,,,,
TXN002577,EX004,MEDIUM,Rule 4,,,,62748.853,,,,
TXN002578,EX004,MEDIUM,Rule 4,,,,58506.9331,,,,
TXN002581,EX004,MEDIUM,Rule 4,,,,71576.9292,,,,
TXN002584,EX004,MEDIUM,Rule 4,,,,50424.990300000005,,,,
TXN002596,EX004,MEDIUM,Rule 4,,,,51883.886150000006,,,,
TXN002599,EX004,MEDIUM,Rule 4,,,,56876.4702,,,,
TXN002600,EX004,MEDIUM,Rule 4,,,,57681.77263,,,,
TXN002601,EX004,MEDIUM,Rule 4,,,,75498.4356,,,,
TXN002606,EX004,MEDIUM,Rule 4,,,,64307.39085,,,,
TXN002609,EX004,MEDIUM,Rule 4,,,,59763.359599999996,,,,
TXN002611,EX004,MEDIUM,Rule 4,,,,81976.7844,,,,
TXN002613,EX004,MEDIUM,Rule 4,,,,64661.52725,,,,
TXN002629,EX004,MEDIUM,Rule 4,,,,61129.823249999994,,,,
TXN002630,EX004,MEDIUM,Rule 4,,,,64809.87534,,,,
TXN002640,EX004,MEDIUM,Rule 4,,,,65067.5102,,,,
TXN002649,EX004,MEDIUM,Rule 4,,,,58825.73125,,,,
TXN002651,EX004,MEDIUM,Rule 4,,,,60800.52065,,,,
TXN002658,EX004,MEDIUM,Rule 4,,,,86192.3919,,,,
TXN002664,EX004,MEDIUM,Rule 4,,,,54488.9467,,,,
TXN002673,EX004,MEDIUM,Rule 4,,,,68038.7311,,,,
TXN002675,EX004,MEDIUM,Rule 4,,,,58497.9325,,,,
TXN002692,EX004,MEDIUM,Rule 4,,,,67646.18665,,,,
TXN002696,EX004,MEDIUM,Rule 4,,,,82694.95286,,,,
TXN002712,EX004,MEDIUM,Rule 4,,,,75417.93725,,,,
TXN002718,EX004,MEDIUM,Rule 4,,,,69584.89244,,,,
TXN002731,EX004,MEDIUM,Rule 4,,,,66320.23817,,,,
TXN002745,EX004,MEDIUM,Rule 4,,,,58339.7806,,,,
TXN002754,EX004,MEDIUM,Rule 4,,,,63657.255679999995,,,,
TXN002760,EX004,MEDIUM,Rule 4,,,,58460.416229999995,,,,
TXN002795,EX004,MEDIUM,Rule 4,,,,87508.41761,,,,
TXN002799,EX004,MEDIUM,Rule 4,,,,66150.9049,,,,
TXN002814,EX004,MEDIUM,Rule 4,,,,80422.1136,,,,
TXN002819,EX004,MEDIUM,Rule 4,,,,61246.174150000006,,,,
TXN002821,EX004,MEDIUM,Rule 4,,,,67197.08405,,,,
TXN002822,EX004,MEDIUM,Rule 4,,,,58138.62725,,,,
TXN002829,EX004,MEDIUM,Rule 4,,,,72020.75330000001,,,,
TXN002841,EX004,MEDIUM,Rule 4,,,,65229.098900000005,,,,
TXN002843,EX004,MEDIUM,Rule 4,,,,50937.135,,,,
TXN002848,EX004,MEDIUM,Rule 4,,,,66345.15722,,,,
TXN002853,EX004,MEDIUM,Rule 4,,,,55475.55468,,,,
TXN002854,EX004,MEDIUM,Rule 4,,,,58815.0802,,,,
TXN002856,EX004,MEDIUM,Rule 4,,,,79296.60279,,,,
TXN002857,EX004,MEDIUM,Rule 4,,,,58592.46725,,,,
TXN002860,EX004,MEDIUM,Rule 4,,,,80290.91159999999,,,,
TXN002861,EX004,MEDIUM,Rule 4,,,,74138.23335000001,,,,
TXN002864,EX004,MEDIUM,Rule 4,,,,85305.2129,,,,
TXN002865,EX004,MEDIUM,Rule 4,,,,66024.24836000001,,,,
TXN002867,EX004,MEDIUM,Rule 4,,,,78282.85722,,,,
TXN002869,EX004,MEDIUM,Rule 4,,,,65909.40375,,,,
TXN002874,EX004,MEDIUM,Rule 4,,,,58754.73702,,,,
TXN002875,EX004,MEDIUM,Rule 4,,,,58727.67532,,,,
TXN002880,EX004,MEDIUM,Rule 4,,,,52223.22112,,,,
TXN002881,EX004,MEDIUM,Rule 4,,,,67221.85408,,,,
TXN002882,EX004,MEDIUM,Rule 4,,,,54537.263100000004,,,,
TXN002885,EX004,MEDIUM,Rule 4,,,,67016.35375,,,,
TXN002895,EX004,MEDIUM,Rule 4,,,,67113.28793,,,,
TXN002906,EX004,MEDIUM,Rule 4,,,,67059.36804,,,,
TXN002919,EX004,MEDIUM,Rule 4,,,,53103.5477,,,,
TXN002935,EX004,MEDIUM,Rule 4,,,,57264.00085999999,,,,
TXN002941,EX004,MEDIUM,Rule 4,,,,64044.204999999994,,,,
TXN002954,EX004,MEDIUM,Rule 4,,,,55577.72525,,,,
TXN002959,EX004,MEDIUM,Rule 4,,,,55360.91599999999,,,,
TXN002962,EX004,MEDIUM,Rule 4,,,,71868.20262000001,,,,
TXN002968,EX004,MEDIUM,Rule 4,,,,53639.54175,,,,
TXN002980,EX004,MEDIUM,Rule 4,,,,64300.507320000004,,,,
TXN002983,EX004,MEDIUM,Rule 4,,,,65582.8385,,,,
TXN002988,EX004,MEDIUM,Rule 4,,,,53520.07954,,,,
TXN002993,EX004,MEDIUM,Rule 4,,,,84357.5853,,,,
TXN002997,EX004,MEDIUM,Rule 4,,,,58516.51664,,,,
TXN003004,EX004,MEDIUM,Rule 4,,,,56819.032920000005,,,,
TXN003011,EX004,MEDIUM,Rule 4,,,,55503.4666,,,,
TXN003017,EX004,MEDIUM,Rule 4,,,,56090.69216,,,,
TXN003024,EX004,MEDIUM,Rule 4,,,,58012.4759,,,,
TXN003029,EX004,MEDIUM,Rule 4,,,,71493.74395,,,,
TXN003030,EX004,MEDIUM,Rule 4,,,,82861.85157999999,,,,
TXN003031,EX004,MEDIUM,Rule 4,,,,53584.8095,,,,
TXN003033,EX004,MEDIUM,Rule 4,,,,53485.129559999994,,,,
TXN003037,EX004,MEDIUM,Rule 4,,,,54991.05066,,,,
TXN003044,EX004,MEDIUM,Rule 4,,,,50527.068159999995,,,,
TXN003046,EX004,MEDIUM,Rule 4,,,,50397.74249999999,,,,
TXN003063,EX004,MEDIUM,Rule 4,,,,51486.65303999999,,,,
TXN003076,EX004,MEDIUM,Rule 4,,,,75401.35085,,,,
TXN003078,EX004,MEDIUM,Rule 4,,,,56535.373139999996,,,,
TXN003090,EX004,MEDIUM,Rule 4,,,,86110.57515,,,,
TXN003097,EX004,MEDIUM,Rule 4,,,,57514.35128,,,,
TXN003100,EX004,MEDIUM,Rule 4,,,,73810.39301999999,,,,
TXN003106,EX004,MEDIUM,Rule 4,,,,55971.825950000006,,,,
TXN003109,EX004,MEDIUM,Rule 4,,,,52354.118,,,,
TXN003121,EX004,MEDIUM,Rule 4,,,,60457.7494,,,,
TXN003129,EX004,MEDIUM,Rule 4,,,,61046.73225,,,,
TXN003130,EX004,MEDIUM,Rule 4,,,,54117.88782,,,,
TXN003134,EX004,MEDIUM,Rule 4,,,,63170.020169999996,,,,
TXN003144,EX004,MEDIUM,Rule 4,,,,50592.52615,,,,
TXN003148,EX004,MEDIUM,Rule 4,,,,55878.20143000001,,,,
TXN003152,EX004,MEDIUM,Rule 4,,,,75057.98895,,,,
TXN003159,EX004,MEDIUM,Rule 4,,,,58337.99049999999,,,,
TXN003160,EX004,MEDIUM,Rule 4,,,,62237.509119999995,,,,
TXN003166,EX004,MEDIUM,Rule 4,,,,64435.337,,,,
TXN003174,EX004,MEDIUM,Rule 4,,,,57420.02532,,,,
TXN003177,EX004,MEDIUM,Rule 4,,,,53093.77474999999,,,,
TXN003190,EX004,MEDIUM,Rule 4,,,,67751.70874999999,,,,
TXN003191,EX004,MEDIUM,Rule 4,,,,70439.30019000001,,,,
TXN003210,EX004,MEDIUM,Rule 4,,,,66056.26512,,,,
TXN003219,EX004,MEDIUM,Rule 4,,,,71787.6525,,,,
TXN003224,EX004,MEDIUM,Rule 4,,,,80186.4364,,,,
TXN003230,EX004,MEDIUM,Rule 4,,,,55023.12849999999,,,,
TXN003231,EX004,MEDIUM,Rule 4,,,,73642.1912,,,,
