transaction_id,rule_id,rule_name,severity,description,amount,vendor,account
TXN003144,EX004,Rule 4,MEDIUM,Rule 4,50592.52615,Salesforce,5200
TXN003148,EX004,Rule 4,MEDIUM,Rule 4,55878.20143000001,Adobe,5610
TXN003152,EX004,Rule 4,MEDIUM,Rule 4,75057.98895,WeWork Australia,5420
TXN003159,EX004,Rule 4,MEDIUM,Rule 4,58337.99049999999,BCG,5910
TXN003160,EX004,Rule 4,MEDIUM,Rule 4,62237.509119999995,AWS,5520
TXN003166,EX004,Rule 4,MEDIUM,Rule 4,64435.337,Robert Half International,5420
TXN003174,EX004,Rule 4,MEDIUM,Rule 4,57420.02532,LinkedIn Corp,5100
TXN003177,EX004,Rule 4,MEDIUM,Rule 4,53093.77474999999,Telstra Corp,5520
TXN003190,EX004,Rule 4,MEDIUM,Rule 4,67751.70874999999,Google,5800
TXN003191,EX004,Rule 4,MEDIUM,Rule 4,70439.30019000001,ServiceNow Inc,5710
TXN003210,EX004,Rule 4,MEDIUM,Rule 4,66056.26512,ServiceNow Inc,5710
TXN003219,EX004,Rule 4,MEDIUM,Rule 4,71787.6525,Adobe,5100
TXN003224,EX004,Rule 4,MEDIUM,Rule 4,80186.4364,McKinsey,5500
TXN003230,EX004,Rule 4,MEDIUM,Rule 4,55023.12849999999,Amazon,5620
TXN003231,EX004,Rule 4,MEDIUM,Rule 4,73642.1912,PWC,5300
TXN003238,EX004,Rule 4,MEDIUM,Rule 4,52081.7474,Amazon,5320
TXN003240,EX004,Rule 4,MEDIUM,Rule 4,50673.647699999994,Federal Express,5120
TXN003245,EX004,Rule 4,MEDIUM,Rule 4,65996.0298,Atlassian Pty,5320
TXN003247,EX004,Rule 4,MEDIUM,Rule 4,79435.2081,EY Australia,5900
TXN003251,EX004,Rule 4,MEDIUM,Rule 4,52472.39824999999,LinkedIn Corp,5900
TXN003252,EX004,Rule 4,MEDIUM,Rule 4,52473.553139999996,Optus Pty,5020
TXN003257,EX004,Rule 4,MEDIUM,Rule 4,80081.46184,Adobe,5000
TXN003259,EX004,Rule 4,MEDIUM,Rule 4,54227.65230000001,Zoom,5810
TXN003260,EX004,Rule 4,MEDIUM,Rule 4,65041.57244999999,Zoom,5600
TXN003268,EX004,Rule 4,MEDIUM,Rule 4,52094.59475,Adobe,5300
TXN003272,EX004,Rule 4,MEDIUM,Rule 4,68548.6088,AWS,5310
TXN003280,EX004,Rule 4,MEDIUM,Rule 4,66714.66825,Robert Half International,5710
TXN003283,EX004,Rule 4,MEDIUM,Rule 4,53447.7059,BCG,5920
TXN003284,EX004,Rule 4,MEDIUM,Rule 4,64595.41625,Federal Express,5210
TXN003288,EX004,Rule 4,MEDIUM,Rule 4,50406.31201,Optus Pty,5910
TXN003295,EX004,Rule 4,MEDIUM,Rule 4,85289.15206000001,McKinsey,5620
TXN003297,EX004,Rule 4,MEDIUM,Rule 4,54358.11906,DHL Express,5900
TXN003305,EX004,Rule 4,MEDIUM,Rule 4,84827.5349,Optus Pty,5900
TXN003310,EX004,Rule 4,MEDIUM,Rule 4,70809.69155,Slack,5310
TXN003311,EX004,Rule 4,MEDIUM,Rule 4,50818.330949999996,Salesforce,5900
TXN003315,EX004,Rule 4,MEDIUM,Rule 4,53605.71675,MSFT,5700
TXN003320,EX004,Rule 4,MEDIUM,Rule 4,71688.19776000001,Salesforce,5200
TXN003323,EX004,Rule 4,MEDIUM,Rule 4,72765.42841,Amazon,5300
TXN003325,EX004,Rule 4,MEDIUM,Rule 4,52075.93761,MSFT,5020
TXN003326,EX004,Rule 4,MEDIUM,Rule 4,58390.4219,DHL Express,5410
TXN003330,EX004,Rule 4,MEDIUM,Rule 4,73647.29375,EY Australia,5200
TXN003331,EX004,Rule 4,MEDIUM,Rule 4,79889.37415,Accenture Pty,5410
TXN003334,EX004,Rule 4,MEDIUM,Rule 4,82060.55217,PWC,5620
TXN003338,EX004,Rule 4,MEDIUM,Rule 4,70623.60933,Google,5510
TXN003339,EX004,Rule 4,MEDIUM,Rule 4,77568.37609,Robert Half International,5520
TXN003340,EX004,Rule 4,MEDIUM,Rule 4,86445.81734000001,MSFT,5710
TXN003360,EX004,Rule 4,MEDIUM,Rule 4,76796.40775000001,Atlassian Pty,5910
TXN003362,EX004,Rule 4,MEDIUM,Rule 4,64646.14053,Robert Half International,5910
TXN003363,EX004,Rule 4,MEDIUM,Rule 4,60863.1465,Salesforce,5420
TXN003366,EX004,Rule 4,MEDIUM,Rule 4,56471.63616,McKinsey,5410
TXN003367,EX004,Rule 4,MEDIUM,Rule 4,68076.80562,AusPost,5400
TXN003369,EX004,Rule 4,MEDIUM,Rule 4,53970.283749999995,Seek Limited,5400
TXN003374,EX004,Rule 4,MEDIUM,Rule 4,57584.546559999995,Deloitte Touche,5620
TXN003379,EX004,Rule 4,MEDIUM,Rule 4,57699.915,Amazon,5800
TXN003380,EX004,Rule 4,MEDIUM,Rule 4,66188.88875,KPMG Australia,5600
TXN003383,EX004,Rule 4,MEDIUM,Rule 4,78789.35169000001,Microsoft,5100
TXN003387,EX004,Rule 4,MEDIUM,Rule 4,87330.33875000001,Workday,5420
TXN003392,EX004,Rule 4,MEDIUM,Rule 4,56930.52388,GCP,5920
TXN003401,EX004,Rule 4,MEDIUM,Rule 4,50587.77275,GCP,5600
TXN003416,EX004,Rule 4,MEDIUM,Rule 4,75034.24895000001,Microsoft,5600
TXN003419,EX004,Rule 4,MEDIUM,Rule 4,52906.095,ServiceNow Inc,5000
TXN003421,EX004,Rule 4,MEDIUM,Rule 4,87748.6501,Atlassian Pty,5310
TXN003422,EX004,Rule 4,MEDIUM,Rule 4,50978.7915,LinkedIn Corp,5300
TXN003427,EX004,Rule 4,MEDIUM,Rule 4,60090.35038,Zoom,5000
TXN003437,EX004,Rule 4,MEDIUM,Rule 4,67146.87849999999,McKinsey,5910
TXN003442,EX004,Rule 4,MEDIUM,Rule 4,53362.6653,Regus Australia,5810
TXN003461,EX004,Rule 4,MEDIUM,Rule 4,68302.28465000002,AusPost,5700
TXN003485,EX004,Rule 4,MEDIUM,Rule 4,51267.43474999999,SAP,5520
TXN003490,EX004,Rule 4,MEDIUM,Rule 4,70734.68865,Amazon,5110
TXN003494,EX004,Rule 4,MEDIUM,Rule 4,66023.20439999999,Robert Half International,5620
TXN003499,EX004,Rule 4,MEDIUM,Rule 4,72112.31880000001,Adobe,5810
TXN003502,EX004,Rule 4,MEDIUM,Rule 4,76255.77705,Deloitte Touche,5310
TXN003519,EX004,Rule 4,MEDIUM,Rule 4,54330.03830000001,DHL Express,5400
TXN003521,EX004,Rule 4,MEDIUM,Rule 4,59633.80883999999,PWC,5910
TXN003529,EX004,Rule 4,MEDIUM,Rule 4,53948.54844,EY Australia,5910
TXN003532,EX004,Rule 4,MEDIUM,Rule 4,63631.06725,Telstra Corp,5900
TXN003535,EX004,Rule 4,MEDIUM,Rule 4,60519.46875,Hays,5910
TXN003545,EX004,Rule 4,MEDIUM,Rule 4,71482.728,Slack,5400
TXN003557,EX004,Rule 4,MEDIUM,Rule 4,61200.140999999996,Slack,5310
TXN003558,EX004,Rule 4,MEDIUM,Rule 4,61275.232650000005,Seek Limited,5420
TXN003576,EX004,Rule 4,MEDIUM,Rule 4,53705.39125,Zoom,5420
TXN003585,EX004,Rule 4,MEDIUM,Rule 4,82124.95704000001,DHL Express,5600
TXN003586,EX004,Rule 4,MEDIUM,Rule 4,62158.37474999999,Optus Pty,5700
TXN003588,EX004,Rule 4,MEDIUM,Rule 4,57573.13956,Amazon,5300
TXN003591,EX004,Rule 4,MEDIUM,Rule 4,58305.1771,Zoom,5020
TXN003593,EX004,Rule 4,MEDIUM,Rule 4,71957.1376,Accenture Pty,5810
TXN003596,EX004,Rule 4,MEDIUM,Rule 4,60352.195139999996,Zoom,5300
TXN003602,EX004,Rule 4,MEDIUM,Rule 4,72601.58837000001,KPMG Australia,5900
TXN003618,EX004,Rule 4,MEDIUM,Rule 4,67666.24113,Telstra Corp,5200
TXN003621,EX004,Rule 4,MEDIUM,Rule 4,63864.148559999994,Microsoft,5810
TXN003626,EX004,Rule 4,MEDIUM,Rule 4,67487.19529999999,Optus Pty,5700
TXN003636,EX004,Rule 4,MEDIUM,Rule 4,53683.9955,AusPost,5220
TXN003638,EX004,Rule 4,MEDIUM,Rule 4,74009.79979,DHL Express,5300
TXN003639,EX004,Rule 4,MEDIUM,Rule 4,55647.32859999999,Adobe,5810
TXN003651,EX004,Rule 4,MEDIUM,Rule 4,54776.30725,AWS,5600
TXN003658,EX004,Rule 4,MEDIUM,Rule 4,52472.55948,EY Australia,5810
TXN003667,EX004,Rule 4,MEDIUM,Rule 4,63652.47355,Hays,5320
TXN003672,EX004,Rule 4,MEDIUM,Rule 4,86137.24135000001,Deloitte Touche,5910
TXN003682,EX004,Rule 4,MEDIUM,Rule 4,51771.53478,Google,5920
TXN003684,EX004,Rule 4,MEDIUM,Rule 4,52833.79438,Slack,5610
TXN003690,EX004,Rule 4,MEDIUM,Rule 4,66860.74585,Accenture Pty,5410
TXN003692,EX004,Rule 4,MEDIUM,Rule 4,77305.33200000001,GCP,5810
TXN003704,EX004,Rule 4,MEDIUM,Rule 4,61440.03875,Amazon,5400
TXN003705,EX004,Rule 4,MEDIUM,Rule 4,61959.46151,ServiceNow Inc,5610
TXN003710,EX004,Rule 4,MEDIUM,Rule 4,83160.758,Oracle,5320
TXN003717,EX004,Rule 4,MEDIUM,Rule 4,68377.96525,Seek Limited,5510
TXN003721,EX004,Rule 4,MEDIUM,Rule 4,75846.00082,WeWork Australia,5810
TXN003723,EX004,Rule 4,MEDIUM,Rule 4,67415.00399999999,AusPost,5120
TXN003725,EX004,Rule 4,MEDIUM,Rule 4,59297.01725,WeWork Australia,5520
TXN003726,EX004,Rule 4,MEDIUM,Rule 4,53085.15146,Salesforce,5400
TXN003728,EX004,Rule 4,MEDIUM,Rule 4,51813.384549999995,EY Australia,5020
TXN003737,EX004,Rule 4,MEDIUM,Rule 4,55131.263880000006,ServiceNow Inc,5100
TXN003738,EX004,Rule 4,MEDIUM,Rule 4,79255.66235000001,Workday,5310
TXN003746,EX004,Rule 4,MEDIUM,Rule 4,55704.646199999996,BCG,5100
TXN003761,EX004,Rule 4,MEDIUM,Rule 4,61326.18294,MSFT,5620
TXN003766,EX004,Rule 4,MEDIUM,Rule 4,73730.88955,GCP,5800
TXN003771,EX004,Rule 4,MEDIUM,Rule 4,64852.9022,Optus Pty,5120
TXN003775,EX004,Rule 4,MEDIUM,Rule 4,70518.06210000001,Robert Half International,5310
TXN003778,EX004,Rule 4,MEDIUM,Rule 4,82012.71392,Federal Express,5420
TXN003785,EX004,Rule 4,MEDIUM,Rule 4,64060.37,AWS,5020
TXN003796,EX004,Rule 4,MEDIUM,Rule 4,67295.7747,Slack,5320
TXN003800,EX004,Rule 4,MEDIUM,Rule 4,64890.88785,Salesforce,5920
TXN003807,EX004,Rule 4,MEDIUM,Rule 4,61690.72627000001,KPMG Australia,5420
TXN003810,EX004,Rule 4,MEDIUM,Rule 4,69471.33555,ServiceNow Inc,5600
TXN003812,EX004,Rule 4,MEDIUM,Rule 4,67297.10185,Regus Australia,5910
TXN003817,EX004,Rule 4,MEDIUM,Rule 4,80640.22932000001,Google,5100
TXN003824,EX004,Rule 4,MEDIUM,Rule 4,67655.81779,PWC,5810
TXN003828,EX004,Rule 4,MEDIUM,Rule 4,65794.2944,KPMG Australia,5900
TXN003833,EX004,Rule 4,MEDIUM,Rule 4,63024.66359999999,Hays,5900
TXN003836,EX004,Rule 4,MEDIUM,Rule 4,61436.60982,EY Australia,5410
TXN003843,EX004,Rule 4,MEDIUM,Rule 4,52077.87990000001,Accenture Pty,5500
TXN003846,EX004,Rule 4,MEDIUM,Rule 4,82883.26115,Amazon,5610
TXN003847,EX004,Rule 4,MEDIUM,Rule 4,68550.05346,LinkedIn Corp,5520
TXN003848,EX004,Rule 4,MEDIUM,Rule 4,70992.9707,LinkedIn Corp,5400
TXN003857,EX004,Rule 4,MEDIUM,Rule 4,64315.062150000005,EY Australia,5710
TXN003859,EX004,Rule 4,MEDIUM,Rule 4,59741.85156,WeWork Australia,5100
TXN003861,EX004,Rule 4,MEDIUM,Rule 4,59258.75711,Adobe,5210
TXN003864,EX004,Rule 4,MEDIUM,Rule 4,72443.79546,AWS,5320
TXN003871,EX004,Rule 4,MEDIUM,Rule 4,76743.79692,PWC,5620
TXN003872,EX004,Rule 4,MEDIUM,Rule 4,73608.42835,Federal Express,5620
TXN003873,EX004,Rule 4,MEDIUM,Rule 4,56604.686779999996,Hays,5410
TXN003874,EX004,Rule 4,MEDIUM,Rule 4,59999.99733,LinkedIn Corp,5220
TXN003878,EX004,Rule 4,MEDIUM,Rule 4,50705.18026,Workday,5300
TXN003880,EX004,Rule 4,MEDIUM,Rule 4,73318.18306000001,McKinsey,5520
TXN003883,EX004,Rule 4,MEDIUM,Rule 4,74230.0597,Regus Australia,5000
TXN003884,EX004,Rule 4,MEDIUM,Rule 4,82016.14784,ServiceNow Inc,5810
TXN003885,EX004,Rule 4,MEDIUM,Rule 4,61451.80922999999,Slack,5220
TXN003895,EX004,Rule 4,MEDIUM,Rule 4,60652.882979999995,Accenture Pty,5310
TXN003900,EX004,Rule 4,MEDIUM,Rule 4,61501.9101,Deloitte Touche,5010
TXN003901,EX004,Rule 4,MEDIUM,Rule 4,81492.33352,Microsoft,5200
TXN003906,EX004,Rule 4,MEDIUM,Rule 4,52798.77875,LinkedIn Corp,5920
TXN003907,EX004,Rule 4,MEDIUM,Rule 4,71966.6086,MSFT,5110
TXN003917,EX004,Rule 4,MEDIUM,Rule 4,66759.9821,Telstra Corp,5410
TXN003919,EX004,Rule 4,MEDIUM,Rule 4,52620.0752,GCP,5100
TXN003923,EX004,Rule 4,MEDIUM,Rule 4,53868.85168000001,PWC,5310
TXN003928,EX004,Rule 4,MEDIUM,Rule 4,66323.205,Oracle,5400
TXN003931,EX004,Rule 4,MEDIUM,Rule 4,62721.267499999994,Federal Express,5020
TXN003934,EX004,Rule 4,MEDIUM,Rule 4,67180.9721,Optus Pty,5400
TXN003962,EX004,Rule 4,MEDIUM,Rule 4,50024.38452,SAP,5120
TXN003964,EX004,Rule 4,MEDIUM,Rule 4,61926.420659999996,Amazon,5500
TXN003966,EX004,Rule 4,MEDIUM,Rule 4,67179.8996,Accenture Pty,5100
TXN003971,EX004,Rule 4,MEDIUM,Rule 4,61366.70952,AusPost,5710
TXN003972,EX004,Rule 4,MEDIUM,Rule 4,58218.58524,KPMG Australia,5920
TXN003981,EX004,Rule 4,MEDIUM,Rule 4,71980.51485,DHL Express,5900
TXN003993,EX004,Rule 4,MEDIUM,Rule 4,57903.04596,Regus Australia,5100
TXN003996,EX004,Rule 4,MEDIUM,Rule 4,52547.885749999994,BCG,5710
TXN004005,EX004,Rule 4,MEDIUM,Rule 4,55653.96342000001,Google,5200
TXN004007,EX004,Rule 4,MEDIUM,Rule 4,58642.981550000004,MSFT,5500
TXN004009,EX004,Rule 4,MEDIUM,Rule 4,61129.823249999994,Workday,5120
TXN004025,EX004,Rule 4,MEDIUM,Rule 4,58592.46725,EY Australia,5710
TXN004031,EX004,Rule 4,MEDIUM,Rule 4,61451.80922999999,Slack,5220
TXN004033,EX004,Rule 4,MEDIUM,Rule 4,84827.5349,Optus Pty,5900
TXN004043,EX004,Rule 4,MEDIUM,Rule 4,66263.61065,AusPost,5920
TXN004045,EX004,Rule 4,MEDIUM,Rule 4,61001.769,Amazon,5210
TXN004047,EX004,Rule 4,MEDIUM,Rule 4,54776.30725,AWS,5600
TXN004049,EX004,Rule 4,MEDIUM,Rule 4,58339.7806,PWC,5610
TXN004063,EX004,Rule 4,MEDIUM,Rule 4,51954.28140000001,LinkedIn Corp,5710
TXN004073,EX004,Rule 4,MEDIUM,Rule 4,71980.51485,DHL Express,5900
TXN004083,EX004,Rule 4,MEDIUM,Rule 4,84357.5853,WeWork Australia,5500
TXN004085,EX004,Rule 4,MEDIUM,Rule 4,62748.853,Robert Half International,5520
TXN004089,EX004,Rule 4,MEDIUM,Rule 4,82861.85157999999,Seek Limited,5310
TXN004099,EX004,Rule 4,MEDIUM,Rule 4,63191.74524999999,Google,5710
TXN004103,EX004,Rule 4,MEDIUM,Rule 4,65041.57244999999,Zoom,5600
TXN004105,EX004,Rule 4,MEDIUM,Rule 4,66153.14275,Seek Limited,5700
TXN004107,EX004,Rule 4,MEDIUM,Rule 4,61975.081589999994,Google,5900
TXN004111,EX004,Rule 4,MEDIUM,Rule 4,53085.15146,Salesforce,5400
TXN004129,EX004,Rule 4,MEDIUM,Rule 4,66320.23817,GCP,5310
TXN000441,EX005,Rule 5,MEDIUM,Rule 5,-19215.53796,Oracle,5900
TXN000442,EX005,Rule 5,MEDIUM,Rule 5,-50048.75349,Federal Express,5120
TXN000443,EX005,Rule 5,MEDIUM,Rule 5,-4169.76,PWC,5110
TXN000444,EX005,Rule 5,MEDIUM,Rule 5,-46963.655150000006,PWC,5510
TXN000445,EX005,Rule 5,MEDIUM,Rule 5,-4347.9884999999995,Salesforce,5620
TXN000446,EX005,Rule 5,MEDIUM,Rule 5,-49237.180640000006,Slack,5700
TXN000447,EX005,Rule 5,MEDIUM,Rule 5,-19692.06,Accenture Pty,5800
TXN000448,EX005,Rule 5,MEDIUM,Rule 5,-49410.9828,MSFT,5510
TXN000449,EX005,Rule 5,MEDIUM,Rule 5,-36690.98532000001,KPMG Australia,5300
TXN000450,EX005,Rule 5,MEDIUM,Rule 5,-32724.663600000003,LinkedIn Corp,5320
TXN000451,EX005,Rule 5,MEDIUM,Rule 5,-44906.79264,Google,5500
TXN000452,EX005,Rule 5,MEDIUM,Rule 5,-35429.21175,Telstra Corp,5300
TXN000453,EX005,Rule 5,MEDIUM,Rule 5,-54498.2705,Atlassian Pty,5320
TXN000454,EX005,Rule 5,MEDIUM,Rule 5,-49936.859520000005,Atlassian Pty,5700
TXN000455,EX005,Rule 5,MEDIUM,Rule 5,-64498.11314999999,Amazon,5100
TXN000456,EX005,Rule 5,MEDIUM,Rule 5,-89690.55159999999,KPMG Australia,5500
TXN000457,EX005,Rule 5,MEDIUM,Rule 5,-40003.474500000004,Telstra Corp,5710
TXN000458,EX005,Rule 5,MEDIUM,Rule 5,-5551.57274,PWC,5400
TXN000459,EX005,Rule 5,MEDIUM,Rule 5,-91858.93805000001,Telstra Corp,5210
TXN000460,EX005,Rule 5,MEDIUM,Rule 5,-4960.8060000000005,Accenture Pty,5710
TXN000461,EX005,Rule 5,MEDIUM,Rule 5,-56903.75846999999,Telstra Corp,5610
TXN000462,EX005,Rule 5,MEDIUM,Rule 5,-26679.967200000003,Regus Australia,5320
TXN000463,EX005,Rule 5,MEDIUM,Rule 5,-7470.886640000001,SAP,5620
TXN000464,EX005,Rule 5,MEDIUM,Rule 5,-5135.1615600000005,AusPost,5110
TXN000465,EX005,Rule 5,MEDIUM,Rule 5,-14198.423520000002,Adobe,5510
TXN000466,EX005,Rule 5,MEDIUM,Rule 5,-41740.64,Robert Half International,5500
TXN000467,EX005,Rule 5,MEDIUM,Rule 5,-6130.16,Workday,5120
TXN000468,EX005,Rule 5,MEDIUM,Rule 5,-59209.52799999999,Atlassian Pty,5710
TXN000469,EX005,Rule 5,MEDIUM,Rule 5,-49930.14,Workday,5620
TXN000470,EX005,Rule 5,MEDIUM,Rule 5,-779.90191,KPMG Australia,5410
TXN000471,EX005,Rule 5,MEDIUM,Rule 5,-5502.59475,GCP,5700
TXN000472,EX005,Rule 5,MEDIUM,Rule 5,-75144.3741,Zoom,5600
TXN000473,EX005,Rule 5,MEDIUM,Rule 5,-5727.31706,SAP,5120
TXN000474,EX005,Rule 5,MEDIUM,Rule 5,-28722.89,Zoom,5200
TXN000475,EX005,Rule 5,MEDIUM,Rule 5,-44509.23,Federal Express,5100
TXN000476,EX005,Rule 5,MEDIUM,Rule 5,-6953.88421,GCP,5000
TXN000477,EX005,Rule 5,MEDIUM,Rule 5,-71714.73938999999,Zoom,5310
TXN000478,EX005,Rule 5,MEDIUM,Rule 5,-4482.87,Zoom,5510
TXN000479,EX005,Rule 5,MEDIUM,Rule 5,-68508.124,Atlassian Pty,5500
TXN000480,EX005,Rule 5,MEDIUM,Rule 5,-46046.292140000005,Oracle,5610
TXN000481,EX005,Rule 5,MEDIUM,Rule 5,-10636.08,Deloitte Touche,5500
TXN000482,EX005,Rule 5,MEDIUM,Rule 5,-39936.13818,Telstra Corp,5100
TXN000483,EX005,Rule 5,MEDIUM,Rule 5,-15229.030589999998,BCG,5500
TXN000484,EX005,Rule 5,MEDIUM,Rule 5,-22656.857159999996,AusPost,5020
TXN000485,EX005,Rule 5,MEDIUM,Rule 5,-7127.283600000001,WeWork Australia,5100
TXN000486,EX005,Rule 5,MEDIUM,Rule 5,-47526.18274999999,Atlassian Pty,5800
TXN000487,EX005,Rule 5,MEDIUM,Rule 5,-37772.21,Zoom,5110
TXN000488,EX005,Rule 5,MEDIUM,Rule 5,-27289.15166,Seek Limited,5710
TXN000489,EX005,Rule 5,MEDIUM,Rule 5,-75423.00774999999,Robert Half International,5810
TXN000490,EX005,Rule 5,MEDIUM,Rule 5,-23977.1,PWC,5410
TXN000491,EX005,Rule 5,MEDIUM,Rule 5,-81754.18382,DHL Express,5500
TXN000492,EX005,Rule 5,MEDIUM,Rule 5,-54774.75175,Amazon,5810
TXN000493,EX005,Rule 5,MEDIUM,Rule 5,-21869.41,Google,5210
TXN000494,EX005,Rule 5,MEDIUM,Rule 5,-11634.22124,SAP,5400
TXN000495,EX005,Rule 5,MEDIUM,Rule 5,-51273.47828,Amazon,5900
TXN000496,EX005,Rule 5,MEDIUM,Rule 5,-25830.63579,Adobe,5200
TXN000497,EX005,Rule 5,MEDIUM,Rule 5,-33110.26625,Salesforce,5200
TXN000498,EX005,Rule 5,MEDIUM,Rule 5,-5170.68025,McKinsey,5100
TXN000499,EX005,Rule 5,MEDIUM,Rule 5,-2290.98432,Deloitte Touche,5710
TXN000500,EX005,Rule 5,MEDIUM,Rule 5,-62037.017420000004,Slack,5400
TXN000501,EX005,Rule 5,MEDIUM,Rule 5,-42287.34,Accenture Pty,5610
TXN000502,EX005,Rule 5,MEDIUM,Rule 5,-87104.9468,LinkedIn Corp,5320
TXN000503,EX005,Rule 5,MEDIUM,Rule 5,-22807.42725,Hays,5310
TXN000504,EX005,Rule 5,MEDIUM,Rule 5,-708.24,McKinsey,5620
TXN000505,EX005,Rule 5,MEDIUM,Rule 5,-34933.10094,Telstra Corp,5920
TXN000506,EX005,Rule 5,MEDIUM,Rule 5,-38079.91917,Workday,5920
TXN000507,EX005,Rule 5,MEDIUM,Rule 5,-2771.0317499999996,Seek Limited,5410
TXN000508,EX005,Rule 5,MEDIUM,Rule 5,-15716.55832,Zoom,5800
TXN000509,EX005,Rule 5,MEDIUM,Rule 5,-686.89,Deloitte Touche,5900
TXN000510,EX005,Rule 5,MEDIUM,Rule 5,-76468.7625,Adobe,5710
TXN000511,EX005,Rule 5,MEDIUM,Rule 5,-57415.875040000006,Hays,5510
TXN000512,EX005,Rule 5,MEDIUM,Rule 5,-34809.60147,Oracle,5410
TXN000513,EX005,Rule 5,MEDIUM,Rule 5,-19248.61,Google,5900
TXN000514,EX005,Rule 5,MEDIUM,Rule 5,-17187.5304,Workday,5920
TXN000515,EX005,Rule 5,MEDIUM,Rule 5,-10239.02007,AWS,5910
TXN000516,EX005,Rule 5,MEDIUM,Rule 5,-42346.57,AWS,5410
TXN000517,EX005,Rule 5,MEDIUM,Rule 5,-16938.539520000002,SAP,5520
TXN000518,EX005,Rule 5,MEDIUM,Rule 5,-18491.09,Slack,5210
TXN000519,EX005,Rule 5,MEDIUM,Rule 5,-19156.83,Zoom,5410
TXN000520,EX005,Rule 5,MEDIUM,Rule 5,-22617.94922,Accenture Pty,5300
TXN000521,EX005,Rule 5,MEDIUM,Rule 5,-42922.41,Atlassian Pty,5420
TXN000522,EX005,Rule 5,MEDIUM,Rule 5,-90387.02056,Amazon,5100
TXN000523,EX005,Rule 5,MEDIUM,Rule 5,-44151.36,Oracle,5300
TXN000524,EX005,Rule 5,MEDIUM,Rule 5,-24152.05,Amazon,5200
TXN000525,EX005,Rule 5,MEDIUM,Rule 5,-24203.490120000002,PWC,5020
TXN000526,EX005,Rule 5,MEDIUM,Rule 5,-1862.4366,SAP,5220
TXN000527,EX005,Rule 5,MEDIUM,Rule 5,-17573.65146,PWC,5420
TXN000528,EX005,Rule 5,MEDIUM,Rule 5,-19337.657870000003,Robert Half International,5120
TXN000529,EX005,Rule 5,MEDIUM,Rule 5,-48801.4989,Telstra Corp,5900
TXN000530,EX005,Rule 5,MEDIUM,Rule 5,-40836.00775,BCG,5710
TXN000531,EX005,Rule 5,MEDIUM,Rule 5,-31204.9671,Salesforce,5520
TXN000532,EX005,Rule 5,MEDIUM,Rule 5,-43807.78,AusPost,5010
TXN000533,EX005,Rule 5,MEDIUM,Rule 5,-70008.84325,AWS,5620
TXN000534,EX005,Rule 5,MEDIUM,Rule 5,-33825.812280000006,AusPost,5500
TXN000535,EX005,Rule 5,MEDIUM,Rule 5,-7930.53,Hays,5300
TXN000536,EX005,Rule 5,MEDIUM,Rule 5,-21188.80656,Google,5210
TXN000377,EX006,Rule 6,MEDIUM,Rule 6,2346.13704,Unlisted Company,5120
TXN000378,EX006,Rule 6,MEDIUM,Rule 6,5244.07505,Unknown Vendor LLC,5300
TXN000379,EX006,Rule 6,MEDIUM,Rule 6,84119.37488,Unknown Vendor LLC,5410
TXN000380,EX006,Rule 6,MEDIUM,Rule 6,8533.8114,New Vendor XYZ,5200
TXN000381,EX006,Rule 6,MEDIUM,Rule 6,40852.43371,New Vendor XYZ,5310
TXN000382,EX006,Rule 6,MEDIUM,Rule 6,12448.6665,New Vendor XYZ,5610
TXN000383,EX006,Rule 6,MEDIUM,Rule 6,28035.712150000003,Unregistered Supplier,5920
TXN000384,EX006,Rule 6,MEDIUM,Rule 6,14665.0024,New Vendor XYZ,5510
TXN000385,EX006,Rule 6,MEDIUM,Rule 6,3514.92856,Mystery Corp,5310
TXN000386,EX006,Rule 6,MEDIUM,Rule 6,12513.470879999999,Mystery Corp,5020
TXN000387,EX006,Rule 6,MEDIUM,Rule 6,5464.9595,New Vendor XYZ,5100
TXN000388,EX006,Rule 6,MEDIUM,Rule 6,60884.4362,Mystery Corp,5700
TXN000389,EX006,Rule 6,MEDIUM,Rule 6,38162.64828000001,Mystery Corp,5810
TXN000390,EX006,Rule 6,MEDIUM,Rule 6,3170.2963199999995,Mystery Corp,5210
TXN000391,EX006,Rule 6,MEDIUM,Rule 6,16110.28,Mystery Corp,5100
TXN000392,EX006,Rule 6,MEDIUM,Rule 6,1925.6869400000003,Unlisted Company,5020
TXN000393,EX006,Rule 6,MEDIUM,Rule 6,59853.9508,Unregistered Supplier,5100
TXN000394,EX006,Rule 6,MEDIUM,Rule 6,45053.11185,New Vendor XYZ,5610
TXN000395,EX006,Rule 6,MEDIUM,Rule 6,2790.54,Mystery Corp,5210
TXN000396,EX006,Rule 6,MEDIUM,Rule 6,5724.10306,New Vendor XYZ,5800
TXN000397,EX006,Rule 6,MEDIUM,Rule 6,14264.0124,Unregistered Supplier,5210
TXN000398,EX006,Rule 6,MEDIUM,Rule 6,6348.46256,Unknown Vendor LLC,5420
TXN000399,EX006,Rule 6,MEDIUM,Rule 6,19238.17,Mystery Corp,5520
TXN000400,EX006,Rule 6,MEDIUM,Rule 6,85141.98995,Unregistered Supplier,5210
TXN000401,EX006,Rule 6,MEDIUM,Rule 6,67004.88149,New Vendor XYZ,5500
TXN000402,EX006,Rule 6,MEDIUM,Rule 6,40894.5727,Unregistered Supplier,5800
